user_id,acquisition_channel,variant,first_purchase_date,delivery_date,ugc_email_sent_date,ugc_email_opened,ugc_email_clicked,category,region,first_order_value,returned_within_14d,repeat_purchase_within_30d,time_to_next_purchase_days,repeat_order_value,discount_used_on_repeat
16023,organic,benchmark,2025-10-30,2025-11-01,,0,0,electronics,West,205.74,0,0,,,0
16024,organic,benchmark,2025-11-11,2025-11-13,,0,0,electronics,South,164.96,0,0,,,0
16025,organic,benchmark,2025-11-24,2025-11-27,,0,0,footwear,Midwest,60.15,1,0,,,0
16026,organic,benchmark,2025-12-12,2025-12-16,,0,0,apparel,West,70.15,0,0,,,0
16027,organic,benchmark,2025-12-07,2025-12-09,,0,0,home,West,49.33,0,0,,,0
16028,organic,benchmark,2025-12-27,2025-12-31,,0,0,apparel,Midwest,36.03,0,0,,,0
16029,organic,benchmark,2025-12-05,2025-12-08,,0,0,beauty,West,56.89,0,0,,,0
16030,organic,benchmark,2025-12-13,2025-12-14,,0,0,electronics,Midwest,248.19,0,0,,,0
16031,organic,benchmark,2025-11-22,2025-11-25,,0,0,apparel,NE,93.47,1,1,18.0,105.06,0
16032,organic,benchmark,2025-11-08,2025-11-12,,0,0,beauty,Midwest,23.74,0,0,,,0
16033,organic,benchmark,2025-12-24,2025-12-25,,0,0,apparel,West,110.67,0,0,,,0
16034,organic,benchmark,2025-11-04,2025-11-09,,0,0,apparel,South,51.39,1,0,,,0
16035,organic,benchmark,2025-11-27,2025-11-29,,0,0,electronics,West,97.42,0,0,,,0
16036,organic,benchmark,2025-10-27,2025-10-28,,0,0,apparel,West,48.63,0,0,,,0
16037,organic,benchmark,2025-11-14,2025-11-17,,0,0,beauty,West,44.39,0,1,18.0,51.35,0
16038,organic,benchmark,2025-11-03,2025-11-07,,0,0,home,West,10.0,0,0,,,0
16039,organic,benchmark,2025-10-24,2025-10-27,,0,0,beauty,NE,27.39,0,0,,,0
16040,organic,benchmark,2025-12-15,2025-12-18,,0,0,apparel,South,90.76,1,1,28.0,68.79,0
16041,organic,benchmark,2025-12-10,2025-12-15,,0,0,apparel,NE,122.03,0,0,,,0
16042,organic,benchmark,2025-12-04,2025-12-07,,0,0,beauty,Midwest,10.0,0,0,,,0
16043,organic,benchmark,2025-10-08,2025-10-14,,0,0,footwear,Midwest,114.55,1,0,,,0
16044,organic,benchmark,2025-10-23,2025-10-27,,0,0,footwear,South,51.19,1,0,,,0
16045,organic,benchmark,2025-10-21,2025-10-24,,0,0,beauty,West,35.08,0,1,14.0,37.43,0
16046,organic,benchmark,2025-12-05,2025-12-08,,0,0,beauty,NE,23.02,0,0,,,0
16047,organic,benchmark,2025-12-22,2025-12-25,,0,0,home,West,82.04,0,1,30.0,67.74,0
16048,organic,benchmark,2025-11-04,2025-11-07,,0,0,electronics,South,151.53,0,0,,,0
16049,organic,benchmark,2025-10-31,2025-11-04,,0,0,home,South,60.9,0,0,,,0
16050,organic,benchmark,2025-11-21,2025-11-24,,0,0,electronics,South,162.71,0,1,7.0,117.42,0
16051,organic,benchmark,2025-12-30,2025-12-31,,0,0,apparel,NE,78.77,0,0,,,0
16052,organic,benchmark,2025-11-04,2025-11-08,,0,0,electronics,NE,57.71,0,0,,,0
16053,organic,benchmark,2025-10-26,2025-10-30,,0,0,beauty,NE,46.98,0,0,,,0
16054,organic,benchmark,2025-11-17,2025-11-18,,0,0,beauty,Midwest,32.5,0,0,,,0
16055,organic,benchmark,2025-12-24,2025-12-27,,0,0,apparel,Midwest,48.31,0,0,,,0
16056,organic,benchmark,2025-12-07,2025-12-11,,0,0,apparel,NE,76.21,0,1,4.0,79.65,0
16057,organic,benchmark,2025-11-17,2025-11-21,,0,0,beauty,South,61.98,0,1,11.0,39.62,1
16058,organic,benchmark,2025-12-07,2025-12-09,,0,0,footwear,South,82.92,1,0,,,0
16059,organic,benchmark,2025-10-02,2025-10-06,,0,0,home,South,97.71,1,0,,,0
16060,organic,benchmark,2025-12-09,2025-12-12,,0,0,beauty,NE,37.12,0,0,,,0
16061,organic,benchmark,2025-10-09,2025-10-12,,0,0,apparel,South,27.81,1,0,,,0
16062,organic,benchmark,2025-11-05,2025-11-07,,0,0,apparel,West,35.38,0,0,,,0
16063,organic,benchmark,2025-11-02,2025-11-03,,0,0,home,West,20.17,0,0,,,0
16064,organic,benchmark,2025-12-03,2025-12-05,,0,0,footwear,South,96.52,0,0,,,0
16065,organic,benchmark,2025-10-23,2025-10-27,,0,0,beauty,South,70.96,0,0,,,0
16066,organic,benchmark,2025-10-22,2025-10-25,,0,0,apparel,West,90.78,0,1,4.0,81.08,0
16067,organic,benchmark,2025-12-21,2025-12-25,,0,0,beauty,NE,55.72,0,0,,,0
16068,organic,benchmark,2025-11-13,2025-11-17,,0,0,beauty,NE,66.64,0,0,,,0
16069,organic,benchmark,2025-12-08,2025-12-11,,0,0,electronics,South,157.74,0,0,,,0
16070,organic,benchmark,2025-11-23,2025-11-26,,0,0,beauty,Midwest,59.22,0,0,,,0
16071,organic,benchmark,2025-11-27,2025-11-28,,0,0,footwear,NE,88.04,0,0,,,0
16072,organic,benchmark,2025-12-03,2025-12-04,,0,0,home,West,36.91,0,0,,,0
16073,organic,benchmark,2025-12-01,2025-12-03,,0,0,apparel,NE,37.76,0,0,,,0
16074,organic,benchmark,2025-12-23,2025-12-27,,0,0,apparel,West,56.44,0,0,,,0
16075,organic,benchmark,2025-12-12,2025-12-15,,0,0,home,Midwest,16.33,0,0,,,0
16076,organic,benchmark,2025-10-29,2025-10-31,,0,0,electronics,Midwest,100.9,0,0,,,0
16077,organic,benchmark,2025-10-16,2025-10-18,,0,0,beauty,Midwest,37.16,1,0,,,0
16078,organic,benchmark,2025-12-17,2025-12-19,,0,0,electronics,Midwest,168.74,0,0,,,0
16079,organic,benchmark,2025-11-04,2025-11-08,,0,0,apparel,NE,61.76,0,0,,,0
16080,organic,benchmark,2025-10-29,2025-11-01,,0,0,apparel,South,93.05,0,0,,,0
16081,organic,benchmark,2025-10-11,2025-10-15,,0,0,apparel,South,55.03,0,0,,,0
16082,organic,benchmark,2025-11-20,2025-11-21,,0,0,beauty,Midwest,26.93,0,0,,,0
16083,organic,benchmark,2025-11-17,2025-11-21,,0,0,home,South,101.34,1,0,,,0
16084,organic,benchmark,2025-12-16,2025-12-18,,0,0,footwear,Midwest,117.75,0,0,,,0
16085,organic,benchmark,2025-12-08,2025-12-11,,0,0,beauty,NE,44.16,1,0,,,0
16086,organic,benchmark,2025-12-06,2025-12-10,,0,0,beauty,NE,33.19,0,1,1.0,25.56,0
16087,organic,benchmark,2025-11-19,2025-11-22,,0,0,home,West,113.02,0,0,,,0
16088,organic,benchmark,2025-12-19,2025-12-23,,0,0,home,South,59.03,0,1,30.0,24.48,0
16089,organic,benchmark,2025-12-30,2026-01-01,,0,0,apparel,NE,84.53,0,0,,,0
16090,organic,benchmark,2025-12-14,2025-12-17,,0,0,home,NE,94.4,0,1,14.0,51.79,0
16091,organic,benchmark,2025-11-02,2025-11-03,,0,0,beauty,South,48.89,0,0,,,0
16092,organic,benchmark,2025-10-26,2025-10-29,,0,0,beauty,South,24.82,0,0,,,0
16093,organic,benchmark,2025-10-01,2025-10-04,,0,0,footwear,South,80.23,0,1,13.0,83.21,0
16094,organic,benchmark,2025-12-31,2026-01-04,,0,0,electronics,NE,92.69,1,0,,,0
16095,organic,benchmark,2025-12-07,2025-12-09,,0,0,electronics,South,119.32,0,1,12.0,98.89,0
16096,organic,benchmark,2025-12-26,2025-12-28,,0,0,electronics,NE,138.63,1,0,,,0
16097,organic,benchmark,2025-12-12,2025-12-14,,0,0,home,South,48.89,0,0,,,0
16098,organic,benchmark,2025-11-09,2025-11-12,,0,0,apparel,NE,57.22,0,0,,,0
16099,organic,benchmark,2025-10-14,2025-10-16,,0,0,beauty,Midwest,44.44,0,0,,,0
16100,organic,benchmark,2025-10-05,2025-10-06,,0,0,electronics,Midwest,37.5,0,0,,,0
16101,organic,benchmark,2025-12-12,2025-12-14,,0,0,apparel,South,57.85,0,0,,,0
16102,organic,benchmark,2025-10-28,2025-10-31,,0,0,footwear,NE,93.03,0,1,14.0,110.09,0
16103,organic,benchmark,2025-11-04,2025-11-07,,0,0,apparel,Midwest,69.1,0,1,3.0,71.62,0
16104,organic,benchmark,2025-12-16,2025-12-20,,0,0,home,South,39.99,0,0,,,0
16105,organic,benchmark,2025-11-14,2025-11-18,,0,0,apparel,West,53.98,0,1,3.0,51.81,0
16106,organic,benchmark,2025-12-27,2025-12-30,,0,0,electronics,NE,37.25,0,0,,,0
16107,organic,benchmark,2025-11-20,2025-11-21,,0,0,home,West,39.36,0,0,,,0
16108,organic,benchmark,2025-12-16,2025-12-19,,0,0,beauty,West,13.95,0,0,,,0
16109,organic,benchmark,2025-10-12,2025-10-15,,0,0,apparel,South,59.67,0,0,,,0
16110,organic,benchmark,2025-11-06,2025-11-09,,0,0,beauty,South,48.85,0,0,,,0
16111,organic,benchmark,2025-10-17,2025-10-21,,0,0,beauty,West,31.01,0,0,,,0
16112,organic,benchmark,2025-10-06,2025-10-09,,0,0,apparel,West,15.15,0,0,,,0
16113,organic,benchmark,2025-12-31,2026-01-03,,0,0,apparel,NE,83.93,0,1,9.0,117.19,0
16114,organic,benchmark,2025-11-17,2025-11-20,,0,0,electronics,Midwest,131.52,0,0,,,0
16115,organic,benchmark,2025-11-02,2025-11-06,,0,0,apparel,South,45.76,0,0,,,0
16116,organic,benchmark,2025-11-04,2025-11-06,,0,0,apparel,Midwest,44.77,0,0,,,0
16117,organic,benchmark,2025-10-23,2025-10-25,,0,0,apparel,NE,84.72,0,1,30.0,94.67,1
16118,organic,benchmark,2025-10-12,2025-10-15,,0,0,home,West,68.45,0,0,,,0
16119,organic,benchmark,2025-12-24,2025-12-26,,0,0,beauty,South,52.55,0,1,8.0,48.89,0
16120,organic,benchmark,2025-10-10,2025-10-13,,0,0,apparel,NE,31.67,0,0,,,0
16121,organic,benchmark,2025-11-05,2025-11-08,,0,0,apparel,NE,76.95,0,0,,,0
16122,organic,benchmark,2025-10-15,2025-10-18,,0,0,apparel,South,41.85,0,1,17.0,47.77,1
16123,organic,benchmark,2025-12-25,2025-12-28,,0,0,electronics,Midwest,42.03,0,0,,,0
16124,organic,benchmark,2025-10-19,2025-10-24,,0,0,electronics,Midwest,118.26,0,1,9.0,129.36,1
16125,organic,benchmark,2025-11-06,2025-11-10,,0,0,electronics,West,146.53,0,0,,,0
16126,organic,benchmark,2025-12-09,2025-12-12,,0,0,home,West,58.81,0,1,23.0,57.22,0
16127,organic,benchmark,2025-11-22,2025-11-25,,0,0,beauty,Midwest,43.19,0,0,,,0
16128,organic,benchmark,2025-11-05,2025-11-10,,0,0,apparel,South,39.32,1,0,,,0
16129,organic,benchmark,2025-11-21,2025-11-23,,0,0,electronics,Midwest,11.42,0,0,,,0
16130,organic,benchmark,2025-11-10,2025-11-12,,0,0,electronics,West,144.68,0,0,,,0
16131,organic,benchmark,2025-10-27,2025-10-30,,0,0,footwear,Midwest,91.71,0,0,,,0
16132,organic,benchmark,2025-11-25,2025-11-28,,0,0,footwear,NE,71.19,0,1,7.0,74.96,0
16133,organic,benchmark,2025-11-03,2025-11-07,,0,0,home,Midwest,47.12,0,0,,,0
16134,organic,benchmark,2025-12-28,2026-01-01,,0,0,apparel,Midwest,67.05,0,1,7.0,56.58,0
16135,organic,benchmark,2025-11-12,2025-11-14,,0,0,footwear,South,73.21,0,0,,,0
16136,organic,benchmark,2025-12-09,2025-12-10,,0,0,apparel,NE,80.47,0,0,,,0
16137,organic,benchmark,2025-10-22,2025-10-24,,0,0,apparel,South,81.41,0,1,1.0,96.32,0
16138,organic,benchmark,2025-11-29,2025-12-03,,0,0,electronics,South,115.06,0,1,9.0,105.66,0
16139,organic,benchmark,2025-11-21,2025-11-23,,0,0,beauty,NE,38.57,0,0,,,0
16140,organic,benchmark,2025-12-08,2025-12-09,,0,0,apparel,NE,70.82,0,0,,,0
16141,organic,benchmark,2025-11-12,2025-11-15,,0,0,beauty,Midwest,10.0,0,1,12.0,10.1,0
16142,organic,benchmark,2025-12-06,2025-12-08,,0,0,electronics,South,116.37,1,0,,,0
16143,organic,benchmark,2025-10-06,2025-10-07,,0,0,apparel,NE,29.59,0,0,,,0
16144,organic,benchmark,2025-12-03,2025-12-06,,0,0,beauty,South,48.31,0,0,,,0
16145,organic,benchmark,2025-12-09,2025-12-12,,0,0,apparel,South,84.87,0,0,,,0
16146,organic,benchmark,2025-11-15,2025-11-20,,0,0,beauty,West,10.0,1,1,7.0,8.0,0
16147,organic,benchmark,2025-10-04,2025-10-07,,0,0,apparel,West,79.83,0,0,,,0
16148,organic,benchmark,2025-11-22,2025-11-26,,0,0,home,Midwest,55.46,0,0,,,0
16149,organic,benchmark,2025-12-11,2025-12-14,,0,0,apparel,South,75.92,0,0,,,0
16150,organic,benchmark,2025-11-12,2025-11-14,,0,0,beauty,South,56.93,0,0,,,0
16151,organic,benchmark,2025-10-09,2025-10-11,,0,0,electronics,West,132.15,0,0,,,0
16152,organic,benchmark,2025-11-06,2025-11-10,,0,0,apparel,NE,68.07,0,0,,,0
16153,organic,benchmark,2025-12-31,2026-01-04,,0,0,home,NE,30.12,0,0,,,0
16154,organic,benchmark,2025-10-25,2025-10-26,,0,0,apparel,Midwest,45.81,0,0,,,0
16155,organic,benchmark,2025-11-18,2025-11-20,,0,0,beauty,NE,72.05,0,1,9.0,29.31,0
16156,organic,benchmark,2025-11-02,2025-11-04,,0,0,home,West,81.88,0,0,,,0
16157,organic,benchmark,2025-12-05,2025-12-09,,0,0,footwear,West,97.97,0,0,,,0
16158,organic,benchmark,2025-11-09,2025-11-10,,0,0,electronics,Midwest,67.32,0,0,,,0
16159,organic,benchmark,2025-11-05,2025-11-09,,0,0,footwear,Midwest,94.96,0,0,,,0
16160,organic,benchmark,2025-11-23,2025-11-26,,0,0,apparel,South,55.44,0,0,,,0
16161,organic,benchmark,2025-11-22,2025-11-25,,0,0,beauty,NE,75.41,1,0,,,0
16162,organic,benchmark,2025-11-15,2025-11-17,,0,0,electronics,Midwest,196.17,0,0,,,0
16163,organic,benchmark,2025-10-24,2025-10-28,,0,0,electronics,NE,74.17,0,0,,,0
16164,organic,benchmark,2025-10-10,2025-10-13,,0,0,beauty,NE,31.0,0,0,,,0
16165,organic,benchmark,2025-12-03,2025-12-04,,0,0,apparel,South,60.04,0,0,,,0
16166,organic,benchmark,2025-11-01,2025-11-03,,0,0,home,South,88.96,0,0,,,0
16167,organic,benchmark,2025-11-26,2025-11-27,,0,0,electronics,Midwest,180.55,1,0,,,0
16168,organic,benchmark,2025-11-04,2025-11-08,,0,0,home,South,10.0,0,0,,,0
16169,organic,benchmark,2025-12-18,2025-12-23,,0,0,apparel,South,74.24,0,0,,,0
16170,organic,benchmark,2025-12-05,2025-12-09,,0,0,apparel,NE,90.59,0,0,,,0
16171,organic,benchmark,2025-11-07,2025-11-10,,0,0,footwear,South,79.04,0,0,,,0
16172,organic,benchmark,2025-10-31,2025-11-01,,0,0,beauty,Midwest,50.29,0,0,,,0
16173,organic,benchmark,2025-12-08,2025-12-10,,0,0,electronics,NE,224.38,0,0,,,0
16174,organic,benchmark,2025-10-01,2025-10-03,,0,0,electronics,West,196.72,1,0,,,0
16175,organic,benchmark,2025-10-06,2025-10-09,,0,0,footwear,West,98.71,0,1,7.0,106.06,0
16176,organic,benchmark,2025-10-08,2025-10-13,,0,0,beauty,South,47.1,0,0,,,0
16177,organic,benchmark,2025-11-01,2025-11-06,,0,0,home,NE,57.14,0,0,,,0
16178,organic,benchmark,2025-11-15,2025-11-17,,0,0,home,Midwest,71.45,0,0,,,0
16179,organic,benchmark,2025-10-27,2025-10-28,,0,0,apparel,South,60.7,0,0,,,0
16180,organic,benchmark,2025-10-18,2025-10-20,,0,0,beauty,Midwest,57.81,0,1,13.0,78.6,1
16181,organic,benchmark,2025-10-29,2025-11-02,,0,0,beauty,NE,26.61,0,0,,,0
16182,organic,benchmark,2025-11-15,2025-11-18,,0,0,apparel,South,51.51,0,0,,,0
16183,organic,benchmark,2025-10-28,2025-10-31,,0,0,beauty,West,35.99,0,0,,,0
16184,organic,benchmark,2025-11-22,2025-11-25,,0,0,beauty,Midwest,60.48,0,0,,,0
16185,organic,benchmark,2025-11-05,2025-11-07,,0,0,electronics,West,164.09,0,0,,,0
16186,organic,benchmark,2025-12-25,2025-12-27,,0,0,electronics,Midwest,136.84,0,0,,,0
16187,organic,benchmark,2025-12-31,2026-01-05,,0,0,home,Midwest,66.51,0,0,,,0
16188,organic,benchmark,2025-11-30,2025-12-05,,0,0,electronics,West,10.44,0,0,,,0
16189,organic,benchmark,2025-11-21,2025-11-23,,0,0,apparel,NE,79.38,1,0,,,0
16190,organic,benchmark,2025-10-03,2025-10-04,,0,0,home,South,31.46,0,0,,,0
16191,organic,benchmark,2025-11-27,2025-11-30,,0,0,apparel,Midwest,50.0,0,0,,,0
16192,organic,benchmark,2025-11-05,2025-11-08,,0,0,beauty,NE,88.57,0,0,,,0
16193,organic,benchmark,2025-10-27,2025-10-31,,0,0,home,South,69.48,0,0,,,0
16194,organic,benchmark,2025-12-12,2025-12-16,,0,0,footwear,Midwest,88.41,0,1,12.0,68.32,0
16195,organic,benchmark,2025-10-04,2025-10-06,,0,0,beauty,South,38.31,0,1,13.0,32.82,0
16196,organic,benchmark,2025-10-24,2025-10-28,,0,0,home,South,87.38,0,0,,,0
16197,organic,benchmark,2025-12-11,2025-12-14,,0,0,apparel,West,40.5,0,0,,,0
16198,organic,benchmark,2025-12-25,2025-12-29,,0,0,home,NE,43.9,0,0,,,0
16199,organic,benchmark,2025-11-17,2025-11-20,,0,0,apparel,Midwest,89.84,1,0,,,0
16200,organic,benchmark,2025-11-18,2025-11-22,,0,0,beauty,South,41.63,0,0,,,0
16201,organic,benchmark,2025-12-28,2025-12-29,,0,0,apparel,West,73.06,0,0,,,0
16202,organic,benchmark,2025-10-09,2025-10-13,,0,0,apparel,West,51.13,0,1,10.0,54.19,1
16203,organic,benchmark,2025-11-14,2025-11-16,,0,0,electronics,Midwest,150.78,0,0,,,0
16204,organic,benchmark,2025-10-23,2025-10-26,,0,0,home,NE,44.56,0,0,,,0
16205,organic,benchmark,2025-11-13,2025-11-17,,0,0,electronics,Midwest,29.94,0,1,12.0,32.57,0
16206,organic,benchmark,2025-12-23,2025-12-25,,0,0,footwear,South,111.97,0,0,,,0
16207,organic,benchmark,2025-11-24,2025-11-26,,0,0,beauty,NE,28.06,0,0,,,0
16208,organic,benchmark,2025-12-31,2026-01-03,,0,0,electronics,West,48.68,0,1,3.0,58.52,0
16209,organic,benchmark,2025-11-16,2025-11-19,,0,0,apparel,South,42.55,0,0,,,0
16210,organic,benchmark,2025-12-19,2025-12-21,,0,0,beauty,Midwest,42.4,0,0,,,0
16211,organic,benchmark,2025-10-16,2025-10-19,,0,0,electronics,South,77.27,0,1,10.0,68.79,0
16212,organic,benchmark,2025-10-30,2025-11-02,,0,0,footwear,West,136.05,0,0,,,0
16213,organic,benchmark,2025-10-26,2025-10-30,,0,0,beauty,Midwest,58.23,0,1,30.0,44.23,0
16214,organic,benchmark,2025-12-10,2025-12-12,,0,0,electronics,NE,124.88,0,0,,,0
16215,organic,benchmark,2025-11-17,2025-11-19,,0,0,electronics,South,67.52,0,0,,,0
16216,organic,benchmark,2025-10-21,2025-10-24,,0,0,apparel,NE,85.58,0,0,,,0
16217,organic,benchmark,2025-10-16,2025-10-19,,0,0,home,Midwest,64.98,0,0,,,0
16218,organic,benchmark,2025-11-05,2025-11-08,,0,0,beauty,NE,31.18,0,0,,,0
16219,organic,benchmark,2025-10-15,2025-10-17,,0,0,apparel,South,69.83,0,0,,,0
16220,organic,benchmark,2025-12-04,2025-12-07,,0,0,home,West,62.65,0,0,,,0
16221,organic,benchmark,2025-12-18,2025-12-20,,0,0,footwear,West,63.2,1,0,,,0
16222,organic,benchmark,2025-12-29,2026-01-01,,0,0,electronics,NE,42.22,0,1,17.0,31.3,0
16223,organic,benchmark,2025-10-22,2025-10-25,,0,0,apparel,NE,91.12,0,0,,,0
16224,organic,benchmark,2025-11-10,2025-11-13,,0,0,apparel,West,80.58,0,0,,,0
16225,organic,benchmark,2025-11-16,2025-11-20,,0,0,apparel,South,61.66,0,1,5.0,68.23,0
16226,organic,benchmark,2025-11-15,2025-11-17,,0,0,apparel,NE,76.29,0,1,17.0,91.31,0
16227,organic,benchmark,2025-11-11,2025-11-12,,0,0,apparel,South,84.34,0,1,3.0,90.89,1
16228,organic,benchmark,2025-10-21,2025-10-23,,0,0,home,South,47.8,0,1,9.0,49.21,0
16229,organic,benchmark,2025-10-11,2025-10-13,,0,0,home,South,49.91,0,0,,,0
16230,organic,benchmark,2025-11-07,2025-11-08,,0,0,home,Midwest,99.66,0,0,,,0
16231,organic,benchmark,2025-10-09,2025-10-14,,0,0,home,South,42.07,0,0,,,0
16232,organic,benchmark,2025-10-06,2025-10-10,,0,0,apparel,NE,106.18,1,0,,,0
16233,organic,benchmark,2025-11-18,2025-11-22,,0,0,footwear,West,178.67,0,0,,,0
16234,organic,benchmark,2025-12-18,2025-12-21,,0,0,footwear,West,92.36,0,0,,,0
16235,organic,benchmark,2025-11-19,2025-11-22,,0,0,apparel,West,27.16,0,0,,,0
16236,organic,benchmark,2025-10-03,2025-10-06,,0,0,apparel,NE,62.79,0,0,,,0
16237,organic,benchmark,2025-12-17,2025-12-21,,0,0,electronics,NE,124.15,0,0,,,0
16238,organic,benchmark,2025-12-02,2025-12-05,,0,0,home,South,56.01,0,0,,,0
16239,organic,benchmark,2025-10-28,2025-10-31,,0,0,footwear,Midwest,121.49,0,1,19.0,115.82,0
16240,organic,benchmark,2025-10-26,2025-10-29,,0,0,apparel,NE,54.34,1,0,,,0
16241,organic,benchmark,2025-12-22,2025-12-27,,0,0,electronics,West,144.8,0,1,28.0,187.14,1
16242,organic,benchmark,2025-11-13,2025-11-16,,0,0,beauty,NE,47.98,0,0,,,0
16243,organic,benchmark,2025-10-13,2025-10-15,,0,0,home,NE,68.36,1,0,,,0
16244,organic,benchmark,2025-10-26,2025-10-29,,0,0,apparel,West,44.31,0,0,,,0
16245,organic,benchmark,2025-10-25,2025-10-29,,0,0,home,NE,80.31,0,0,,,0
16246,organic,benchmark,2025-11-06,2025-11-09,,0,0,beauty,West,26.88,0,0,,,0
16247,organic,benchmark,2025-11-01,2025-11-04,,0,0,apparel,South,73.66,0,0,,,0
16248,organic,benchmark,2025-11-20,2025-11-22,,0,0,electronics,South,147.79,0,0,,,0
16249,organic,benchmark,2025-10-30,2025-11-02,,0,0,apparel,NE,43.02,0,0,,,0
16250,organic,benchmark,2025-11-28,2025-11-30,,0,0,apparel,Midwest,41.29,1,0,,,0
16251,organic,benchmark,2025-11-15,2025-11-18,,0,0,apparel,West,57.21,0,1,9.0,80.1,0
16252,organic,benchmark,2025-12-26,2025-12-28,,0,0,home,South,84.76,0,0,,,0
16253,organic,benchmark,2025-12-16,2025-12-20,,0,0,apparel,NE,74.35,0,0,,,0
16254,organic,benchmark,2025-10-31,2025-11-05,,0,0,footwear,NE,114.27,0,0,,,0
16255,organic,benchmark,2025-10-04,2025-10-06,,0,0,electronics,NE,181.82,0,0,,,0
16256,organic,benchmark,2025-11-23,2025-11-26,,0,0,footwear,West,105.94,1,0,,,0
16257,organic,benchmark,2025-11-01,2025-11-04,,0,0,apparel,Midwest,64.21,0,1,8.0,61.55,0
16258,organic,benchmark,2025-12-22,2025-12-26,,0,0,home,Midwest,10.0,0,0,,,0
16259,organic,benchmark,2025-11-07,2025-11-10,,0,0,electronics,West,157.62,1,1,7.0,123.26,0
16260,organic,benchmark,2025-10-27,2025-10-30,,0,0,footwear,Midwest,150.65,0,1,6.0,104.14,0
16261,organic,benchmark,2025-11-01,2025-11-04,,0,0,home,Midwest,40.2,0,1,25.0,48.08,0
16262,organic,benchmark,2025-12-19,2025-12-22,,0,0,footwear,NE,83.92,0,1,7.0,59.98,0
16263,organic,benchmark,2025-10-11,2025-10-16,,0,0,apparel,West,104.11,0,0,,,0
16264,organic,benchmark,2025-12-28,2025-12-30,,0,0,apparel,Midwest,76.68,0,0,,,0
16265,organic,benchmark,2025-10-22,2025-10-25,,0,0,beauty,West,49.08,0,0,,,0
16266,organic,benchmark,2025-12-17,2025-12-21,,0,0,apparel,NE,55.83,0,1,25.0,48.94,0
16267,organic,benchmark,2025-11-20,2025-11-23,,0,0,footwear,NE,92.94,0,0,,,0
16268,organic,benchmark,2025-11-22,2025-11-25,,0,0,apparel,NE,69.38,0,0,,,0
16269,organic,benchmark,2025-10-19,2025-10-24,,0,0,apparel,South,74.06,0,0,,,0
16270,organic,benchmark,2025-12-06,2025-12-07,,0,0,beauty,South,24.79,0,1,21.0,18.41,0
16271,organic,benchmark,2025-11-29,2025-12-01,,0,0,home,Midwest,115.93,0,1,15.0,161.34,0
16272,organic,benchmark,2025-11-14,2025-11-18,,0,0,apparel,Midwest,65.38,0,0,,,0
16273,organic,benchmark,2025-11-12,2025-11-14,,0,0,electronics,Midwest,64.85,0,0,,,0
16274,organic,benchmark,2025-11-24,2025-11-26,,0,0,footwear,Midwest,65.29,0,0,,,0
16275,organic,benchmark,2025-11-13,2025-11-15,,0,0,beauty,Midwest,25.4,0,0,,,0
16276,organic,benchmark,2025-12-29,2025-12-31,,0,0,apparel,Midwest,59.41,0,0,,,0
16277,organic,benchmark,2025-10-04,2025-10-08,,0,0,apparel,West,57.92,0,0,,,0
16278,organic,benchmark,2025-10-24,2025-10-28,,0,0,apparel,South,86.66,0,0,,,0
16279,organic,benchmark,2025-12-18,2025-12-21,,0,0,apparel,South,36.91,0,1,2.0,44.53,0
16280,organic,benchmark,2025-12-12,2025-12-16,,0,0,beauty,South,21.21,0,0,,,0
16281,organic,benchmark,2025-11-02,2025-11-03,,0,0,beauty,NE,11.78,0,0,,,0
16282,organic,benchmark,2025-11-16,2025-11-19,,0,0,apparel,West,72.98,1,0,,,0
16283,organic,benchmark,2025-10-03,2025-10-07,,0,0,electronics,NE,157.31,0,0,,,0
16284,organic,benchmark,2025-10-17,2025-10-21,,0,0,home,West,10.0,0,0,,,0
16285,organic,benchmark,2025-12-26,2025-12-31,,0,0,home,West,68.03,0,0,,,0
16286,organic,benchmark,2025-11-29,2025-12-01,,0,0,home,NE,40.86,0,1,27.0,55.0,0
16287,organic,benchmark,2025-10-04,2025-10-08,,0,0,electronics,NE,177.04,0,0,,,0
16288,organic,benchmark,2025-12-12,2025-12-15,,0,0,home,Midwest,104.12,0,1,17.0,94.64,0
16289,organic,benchmark,2025-11-07,2025-11-11,,0,0,apparel,South,27.3,0,0,,,0
16290,organic,benchmark,2025-11-22,2025-11-26,,0,0,beauty,Midwest,33.32,0,0,,,0
16291,organic,benchmark,2025-12-18,2025-12-20,,0,0,beauty,West,57.45,0,1,15.0,64.4,1
16292,organic,benchmark,2025-12-17,2025-12-18,,0,0,apparel,West,87.81,0,0,,,0
16293,organic,benchmark,2025-10-13,2025-10-18,,0,0,footwear,Midwest,80.83,0,0,,,0
16294,organic,benchmark,2025-11-03,2025-11-07,,0,0,apparel,NE,85.36,0,0,,,0
16295,organic,benchmark,2025-10-26,2025-10-29,,0,0,electronics,West,145.99,0,0,,,0
16296,organic,benchmark,2025-12-24,2025-12-27,,0,0,footwear,Midwest,112.52,0,1,4.0,135.33,0
16297,organic,benchmark,2025-12-11,2025-12-12,,0,0,apparel,South,88.14,0,0,,,0
16298,organic,benchmark,2025-11-29,2025-12-02,,0,0,beauty,South,40.14,0,0,,,0
16299,organic,benchmark,2025-10-06,2025-10-08,,0,0,apparel,South,83.4,1,0,,,0
